Building SF,Year Built,Building Tax Expenses,Coverage,Improvement Ratio,Distance_to_Nearest_Port,Latitude,Longitude,distance_public_transport,distance_to_highway,distance_to_nearest_airport,distance_to_nearest_rail,distance_to_nearest_dc,distance_to_residential,Market Asking Rent Growth,Vacancy Rate,Sales Volume Transactions,Market Cap Rate,Under Construction SF,Net Absorption SF,Population,Industrial Employment,Under Construction SF Growth,Population Growth,Industrial Employment Growth,Secondary Type,Building Class,Sale Quarter,Sale Price
9581,1979.0,52791.31,0.387784838304934,67.98,33.87789071945468,37.3802257,-121.9505201,0.5823240639412403,0.28816782708113,1.6381475983379978,34.71706754319994,16.16211881301692,0.5988532412736219,0.01,0.061,55.0,0.054000000000000006,1897396.0,-95187.0,2003622.0,223992.0,0.005830577257451417,-1.3561988154567884e-05,1.0591942079507533e-05,Warehouse,C,2020Q1,3180000.0
11080,1998.0,29029.6,0.24458081320913,56.43,36.21909317293176,33.889908,-117.606993,0.4621269874076406,0.6832553053549093,11.425113209616429,18.58240454039451,12.213863450480678,0.8946381796067903,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Manufacturing,B,2020Q1,2431000.0
4600,1981.0,14122.0,0.55582406959884,44.25,13.487084996029356,33.896053,-118.055066,1.1215570344642136,0.185124254980466,7.740213951770376,9.887121779825108,12.493291115930733,0.2860693345302012,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,1060000.0
108130,1963.0,181658.4,0.528153879217709,35.05,23.565858581250748,34.028164,-117.971746,0.2460462652935985,1.1020800457999982,17.806998817437336,1.1395525092473473,16.111518998553006,0.5477956845088584,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,13050000.0
39690,1979.0,110735.1,0.438055294961647,57.14,23.57367391248029,33.916998,-117.855496,0.4713139411744507,1.4382009535890343,16.61057434693757,9.02253710278112,15.480791304675634,0.3427333816176334,0.016,0.031,103.0,0.051,1024564.0,611536.0,3187916.0,266602.0,0.0013596968275773368,-7.590589926853575e-07,2.391283096335517e-05,Warehouse,B,2020Q1,8991000.0
19206,1969.0,60883.02,0.518842693897398,58.41,34.75340158144239,34.210092,-118.474267,0.4856881842233075,0.3861386486510205,6.741855418392478,18.276100124287648,20.44865922615484,0.2664140044131289,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,4519487.0
10575,1971.0,40502.25,0.485537190082645,29.99,10.183221881574935,33.873417,-118.334156,0.431345517069276,0.4434097291117202,6.351150958944197,7.169674465828138,8.988128189508739,0.205964852696447,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,3240000.0
10890,2007.0,25373.7,4.68515742128936e-05,87.53,66.24799620014575,38.5121222,-121.3722898,1.987871470543232,3.074754929586314,17.313166087006003,39.629987494994126,8.168161307497915,0.4637095699713687,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Warehouse,B,2020Q1,3000000.0
14701,2007.0,45720.11,0.351547180639916,64.15,44.78876075772583,34.0886588,-117.5472934,0.6404283144411343,0.4693380402577761,3.8361850528161545,11.526217895418196,6.1939851618141,0.7455246755370223,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,B,2020Q1,2835000.0
11000,1973.0,61710.0,0.168350168350168,58.41,34.85087895701321,34.211247,-118.475395,0.4631924378859412,0.4758963280441842,6.815906197050511,18.37538333743259,20.55117100736449,0.3284430657398262,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,2780513.0
30000,1948.0,28500.0,0.290697674418605,12.08,35.77712036680288,34.061549,-117.714357,0.907029394308698,1.407151005198621,6.510005291501583,14.371942202427814,3.6420978506546575,0.249431057776278,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,C,2020Q1,2500000.0
10689,1996.0,23195.13,0.206816677696889,60.22,16.821615659524852,38.0874679,-122.1059829,1.8216108911387696,0.2263892102876796,26.01527020608051,17.75029403272106,21.505219570798197,3.0518731647902944,0.013000000000000001,0.063,12.0,0.063,519107.0,-340101.0,453511.0,24201.0,-0.003250286056066989,1.7202100420576904e-06,0.00023298097251585713,Service,B,2020Q1,1800000.0
6700,2003.0,21842.0,0.320451501817486,62.44,22.86314423826037,34.056004,-118.053024,0.461985275140976,1.0158355989015797,17.371656820299297,6.083677449219406,12.246721725645653,0.2828887409637444,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,B,2020Q1,1570000.0
2670,1970.0,9558.6,0.209411764705882,75.47,67.27584709706392,38.606705,-121.448859,0.0199787299474894,0.447615824559472,9.817202507877967,46.734232591541655,3.012689964241444,0.9995328094201948,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Warehouse,C,2020Q1,425000.0
197104,1999.0,678037.76,0.480858746035618,72.23,70.9923839250858,33.147039,-117.222988,0.2377623946578118,1.331207992476192,28.556567011499297,62.96644681331016,43.29435113761124,0.5832558234446353,0.015,0.057,79.0,0.059000000000000004,1402497.0,-199514.0,3299437.0,203454.0,0.001227826496286204,-2.8185832527616304e-07,1.3140604467805072e-05,Warehouse,A,2020Q1,26400000.0
16130,1978.0,146137.80000000002,0.0118145821095145,0.08,46.80258054543417,34.3702936,-118.5580634,0.6830747309643397,0.3390919933465056,16.502909703945935,29.320261564510165,32.182469149449005,0.5239314966163879,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,8000000.0
36284,1990.0,78010.59999999999,0.317926520455282,44.44,71.10330697430769,33.151622,-117.216587,0.2103418493759952,0.9119153630680714,28.84915035607736,62.69719661187923,43.4696582894281,0.182681935451681,0.015,0.057,79.0,0.059000000000000004,1402497.0,-199514.0,3299437.0,203454.0,0.001227826496286204,-2.8185832527616304e-07,1.3140604467805072e-05,Manufacturing,B,2020Q1,6100000.0
12000,1979.0,28440.0,0.362472059445418,49.61,35.21452837166795,34.008348,-117.684336,0.496432441058994,1.520127728277041,5.781067735972893,15.755859004309553,4.245752008711,0.5062489471899325,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Manufacturing,B,2020Q1,2035000.0
5084,1980.0,23335.56,0.402469917669411,73.17,7.699977832514497,37.707831,-122.192418,0.3291961587003905,0.9168583210820412,1.8148516089944409,8.579854221652205,7.93214114661339,0.3879905212707817,0.01,0.061,68.0,0.053,4172622.0,650639.0,2849513.0,180018.0,-0.0037576286354672416,-2.178844924484169e-06,7.646150057094347e-05,Warehouse,C,2020Q1,1750000.0
4000,1977.0,17320.0,0.483325277912035,61.78,16.89076553225738,33.9665045,-118.3693444,0.2451420750799932,0.2213932395205562,2.829159989608635,10.500045361282645,7.113330656302966,0.4676686301440326,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Manufacturing,C,2020Q1,1235000.0
8750,2003.0,16625.0,0.0115443885036362,75.0,180.28865460303817,40.5448191,-122.2964596,1.6662041313941496,0.9894224913328046,133.0224180112285,180.13960012065658,142.04781328336782,0.1175916778294179,0.013000000000000001,0.026000000000000002,2.0,0.073,10466.0,-66254.0,182259.0,7198.0,0.0,-3.565081942037418e-06,0.0006985731272294893,Warehouse,C,2020Q1,1000000.0
1183,1988.0,7050.68,0.0554254122938531,69.23,26.393134940057447,38.243303,-122.0597611,0.6035563634872358,0.649037745086945,37.05348390929019,27.12293291326337,32.39287375015717,0.2481424652326256,0.013000000000000001,0.063,12.0,0.063,519107.0,-340101.0,453511.0,24201.0,-0.003250286056066989,1.7202100420576904e-06,0.00023298097251585713,Warehouse,C,2020Q1,585000.0
4659,,4938.54,0.127329871549604,61.11,131.05016744961304,37.0044122,-120.1092244,1.961029732107791,0.3537910662740711,26.79252394211501,25.65188775138037,25.62213654851039,0.2429261943734891,0.013000000000000001,0.009000000000000001,6.0,0.066,37620.0,107104.0,156049.0,5554.0,0.0,1.5467755185869513e-05,-9.982174688057066e-05,Service,C,2020Q1,400000.0
78630,1958.0,190284.6,0.647496232614442,33.33,9.304335012395812,33.869898,-118.30064,0.565588803377791,0.6617445504725529,7.927459386137952,5.348241312586272,8.297069255836975,0.188648209502722,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Manufacturing,B,2020Q1,14000000.0
33750,1985.0,39487.5,0.516528925619835,73.95,55.38749009410758,34.0688022,-117.3280279,0.2330345521694055,0.208509645171305,15.690738908777083,1.631547857953791,4.00861823595414,1.4487524050408105,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,C,2020Q1,3157728.0
42000,,42840.0,0.281325983133838,78.71,55.38462445882069,37.8194646,-121.2650531,1.461098983689309,1.4636938412138254,5.357960607078882,0.6974525940969751,9.637222263518966,0.3750788962257283,0.02,0.06,29.0,0.062,4689305.0,196735.0,777377.0,34747.0,0.002175392662680473,2.6065446066065868e-05,0.00019571596244131407,Warehouse,B,2020Q1,2758317.0
35204,1996.0,26755.04,0.281328165581172,78.71,55.30853404086782,37.8194255,-121.2664464,1.4649001331166251,1.3883602290356156,5.381846543844647,0.6283624094885325,9.629066956720376,0.3050713929028304,0.02,0.06,29.0,0.062,4689305.0,196735.0,777377.0,34747.0,0.002175392662680473,2.6065446066065868e-05,0.00019571596244131407,Warehouse,B,2020Q1,2391683.0
7904,1981.0,34540.48,0.504017344726438,76.5,6.572141344230948,37.726742,-122.1962495,0.2760229516335797,0.279365906437588,1.3944367056372962,7.463904736591724,6.743831175736093,0.4890385238637692,0.01,0.061,68.0,0.053,4172622.0,650639.0,2849513.0,180018.0,-0.0037576286354672416,-2.178844924484169e-06,7.646150057094347e-05,Warehouse,C,2020Q1,2050000.0
9998,1976.0,24495.1,0.0345666890242638,78.09,66.11594098790049,37.4844317,-121.1364554,,2.787964003118669,28.8061725761237,24.59989960584383,23.682735392740454,1.0756115197617582,0.011000000000000001,0.042,19.0,0.066,1560.0,-17136.0,552795.0,32389.0,0.0005405405405405395,3.637390199675572e-06,6.244563191251329e-05,Warehouse,C,2020Q1,2000000.0
6500,1985.0,11635.0,0.928571428571429,73.07,70.68784190323571,34.295242,-119.296326,0.169259865614325,0.4441949372028526,54.15650188289198,64.00041549804243,51.43042488174813,0.1334653640476064,0.012,0.045,39.0,0.06,276210.0,-399348.0,844613.0,45224.0,-0.00017780306532484637,-6.968748299223115e-06,-9.278487164758874e-06,Manufacturing,C,2020Q1,1000000.0
11955,2009.0,12552.75,0.409628233681686,77.74,150.85408278772977,36.785929,-119.8458074,2.176674101986071,0.5665006578315147,7.117973940059815,4.6797105712552725,4.650084027018514,0.0773071746768621,0.013000000000000001,0.035,18.0,0.071,442608.0,449226.0,1007792.0,46940.0,0.0019645125887320434,1.071804973214796e-05,0.0001327576902320571,Warehouse,C,2020Q1,945000.0
11360,1958.0,13177.6,0.378805562039414,73.95,55.42033309831709,34.0693094,-117.3276634,0.2309670204980538,0.2327383332598551,15.71362947940762,1.6694756694072976,4.03871973159968,1.4382579214728206,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,C,2020Q1,842272.0
8400,1982.0,10920.0,0.306088984440477,70.86,62.25840121556723,38.524508,-121.479278,0.0482914105777349,0.5888757438715759,13.246735865704178,41.58140535787675,4.022285923304809,0.1338289793940295,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Warehouse,C,2020Q1,770000.0
1740,1959.0,8821.800000000001,0.399449035812672,,8.030856207971068,37.7149811,-122.1733496,0.1765799567945129,0.0444915707587241,2.6369826523585207,8.925812978446547,7.656623770450828,0.4533607059407492,0.01,0.061,68.0,0.053,4172622.0,650639.0,2849513.0,180018.0,-0.0037576286354672416,-2.178844924484169e-06,7.646150057094347e-05,Warehouse,C,2020Q1,675000.0
1472,1948.0,8022.400000000001,0.178510793111812,33.33,8.108166232063263,33.8607684,-118.157365,0.0821807062559344,1.1105230437383469,2.987471855186603,4.2162057299311,9.785909349925012,0.0927209081369005,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Manufacturing,C,2020Q1,450000.0
35540,2001.0,149978.8,0.587389471944467,44.89,16.478186510958633,33.990576,-118.178441,0.2157741263786852,0.3335775050052902,12.015289002913375,0.7692705041905586,3.9732646509763136,0.1306735459690269,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,B,2020Q1,4700000.0
21963,1964.0,57543.060000000005,0.47121800510631,86.17,5.296064754858368,33.806906,-118.3039708,0.7778303231041276,0.9063046888933576,8.803317212453562,5.044557028910517,12.480734136084608,0.1607174880263332,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Manufacturing,B,2020Q1,4070000.0
5616,1914.0,45096.48,1.08985057248205,28.46,6.749322602105972,37.7777867,-122.4006936,0.0458756729258729,0.050475655111758,10.591048884983698,6.26747915030583,7.326428042628417,0.4280695782305249,0.01,0.049,23.0,0.051,2803422.0,-691983.0,1643102.0,87510.0,-0.0011384171290138223,-2.6349925308493118e-05,2.5662763788008025e-05,Warehouse,C,2020Q1,3425000.0
12000,1954.0,32880.0,0.834782608695652,57.44,2.52468524323864,33.788716,-118.202084,0.1054777510986931,0.3294089006010402,3.530061101177133,3.0487492363556363,13.54029211421627,0.5815998979122415,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,1750000.0
8348,1989.0,23541.36,0.504319458708391,53.35,32.85176427597996,34.1026257,-117.8265676,0.2938175078274863,0.3949580588453857,13.331039168520675,9.66176673823814,10.432687705363875,0.1383497284473012,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,1745454.0
3083,1979.0,6135.17,0.0393199673502704,68.4,98.71452631380753,37.3237918,-120.5780014,1.155006686258221,0.7687700024663341,53.47799935451569,51.55523765393112,54.65962877985991,0.2105185265969787,0.013000000000000001,0.05,9.0,0.067,5000.0,-156507.0,280635.0,13257.0,-0.00761791329204383,2.2356424257792272e-05,-7.542615779154715e-07,Warehouse,C,2020Q1,535000.0
78727,1980.0,181072.1,0.531565656565657,47.03,22.14189251751827,33.687302,-117.83966,0.1071805776653643,0.7683923806618805,1.7772420539897007,23.6464519484698,28.09503539599254,0.1798943232261932,0.016,0.031,103.0,0.051,1024564.0,611536.0,3187916.0,266602.0,0.0013596968275773368,-7.590589926853575e-07,2.391283096335517e-05,Warehouse,B,2020Q1,16625000.0
28973,1974.0,72722.23,0.45870935055888,49.3,85.59801480513042,32.8807926,-117.1650027,0.1384002311537979,1.821835577525161,10.24446835037873,81.58999986091196,25.05879881137007,1.1610973965681624,0.015,0.057,79.0,0.059000000000000004,1402497.0,-199514.0,3299437.0,203454.0,0.001227826496286204,-2.8185832527616304e-07,1.3140604467805072e-05,Warehouse,B,2020Q1,5495000.0
164198,1980.0,157630.08,0.32692679100124,90.17,156.49088597447957,36.7209295,-119.774127,0.9037287025446554,0.4201806573604669,4.897101321642848,1.333128588385248,1.3681284695070703,0.2364826393955899,0.013000000000000001,0.035,18.0,0.071,442608.0,449226.0,1007792.0,46940.0,0.0019645125887320434,1.071804973214796e-05,0.0001327576902320571,Refrigeration/Cold Storage,C,2020Q1,5038446.0
8750,1953.0,39549.99999999999,0.333129817599023,29.79,26.38107648457704,34.1316024,-118.1468162,0.1536022657723544,0.4066364370633774,12.911353397836749,6.830852918495243,11.823330576534303,0.1432881049366109,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Service,C,2020Q1,3200000.0
30000,1960.0,80700.0,0.462962962962963,,64.98633529534901,38.585225,-121.481218,0.0837544903668113,0.8390661961245967,9.640467707942667,45.66518051246344,0.7562248534399075,0.491088923334217,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Warehouse,C,2020Q1,2774331.0
10057,1988.0,29366.44,0.577192378328742,61.24,23.28118541542737,34.032084,-117.986909,0.4198693709571162,0.7545661832374053,17.543074923311934,1.9738349861881817,15.31833025471038,0.1770449539335909,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Warehouse,C,2020Q1,2188000.0
10415,1977.0,80820.4,0.462909462642784,,64.96476411895225,38.58484,-121.481302,0.097045177457424,0.8655102013943572,9.658659273963464,45.64046372389706,0.743527283887625,0.517641380916431,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Warehouse,C,2020Q1,963152.0
3900,1960.0,28587.0,0.0813924367643376,,65.05826333850361,38.5837637,-121.4776259,0.1779010833886771,0.790563048715399,9.839849559436496,45.52141108749683,0.9203631319452208,0.5637343104573903,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Warehouse,C,2020Q1,545245.0
28707,1990.0,78370.11,0.217498693053104,60.4,44.68642536119053,34.079796,-117.543075,0.4276720347676159,0.1943868940829843,3.722737850640565,11.178277172101344,6.256501421138025,1.006845464762873,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Manufacturing,B,2020Q1,6850000.0
11300,1958.0,41923.0,0.575444314304629,51.59,16.49553685918243,33.9586987,-118.3740008,0.1021933678769118,0.2872078539422689,2.3055514610196397,11.027923560482284,7.473142791866485,0.4942186592262,0.017,0.028999999999999998,225.0,0.05,5076206.0,-2986670.0,10031160.0,494737.0,-0.0021658518773335776,-1.4921138943774226e-05,-1.1286180385062795e-05,Manufacturing,C,2020Q1,3000000.0
28558,1977.0,36839.82,0.329449494716441,74.04,74.94892966852623,38.609562,-121.264823,0.2171202231453351,0.1289473650837738,18.59655572232601,46.061197054060536,12.57628783690485,0.3693862822647748,0.017,0.051,73.0,0.071,3636044.0,-457648.0,2394236.0,112215.0,0.0016328988218793116,1.5305928234061738e-05,0.00026735472537124937,Service,B,2020Q1,2725000.0
10645,1991.0,22993.2,0.488751147842057,74.85,43.32271746837052,34.008194,-117.525949,1.8940847701433827,0.8095119936880073,5.41047933703256,10.554214626978789,7.794304889567813,0.3766174889045505,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,C,2020Q1,1961000.0
3000,,19350.0,0.300210147102972,46.09,20.60884600992139,37.4984891,-122.2468119,0.1286459794508839,0.398324545960466,11.153594284667747,21.23736345656871,12.075913645075955,0.3569720780500375,0.01,0.049,23.0,0.051,2803422.0,-691983.0,1643102.0,87510.0,-0.0011384171290138223,-2.6349925308493118e-05,2.5662763788008025e-05,Warehouse,C,2020Q1,1500000.0
5200,1978.0,14976.0,0.459120607451881,58.9,77.44093265797466,33.118183,-117.110535,0.0636365080467959,0.5195049895398324,26.898784848257392,65.99257231609775,39.61517883514651,0.3426499743597217,0.015,0.057,79.0,0.059000000000000004,1402497.0,-199514.0,3299437.0,203454.0,0.001227826496286204,-2.8185832527616304e-07,1.3140604467805072e-05,Service,C,2020Q1,1221025.0
6882,1977.0,12318.78,0.232335167617569,73.68,39.649678684977175,33.851588,-117.535887,0.2147101780632198,0.2338139541280309,14.551535432650152,17.568630676327682,16.017453810706815,0.427803097498975,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,C,2020Q1,1050000.0
4356,2002.0,11369.16,1.0,83.39,62.005101179154885,33.5267111,-117.1737367,0.6316038255552529,0.4089098065012273,41.31575967542464,37.64691073066175,17.910349854304386,0.8001671060565301,0.021,0.042,121.0,0.049,22027266.0,8104857.0,4593484.0,213701.0,-0.0004605282760264584,1.6024386547714987e-05,4.446428991093043e-05,Warehouse,B,2020Q1,825000.0
2873,1955.0,5803.46,0.442681047765794,69.52,60.55991133389653,34.18539,-119.169809,0.530144140040768,0.9862978907650364,46.5398181698083,55.3236656855319,54.76533814094804,0.5943573576091598,0.012,0.045,39.0,0.06,276210.0,-399348.0,844613.0,45224.0,-0.00017780306532484637,-6.968748299223115e-06,-9.278487164758874e-06,Warehouse,C,2020Q1,450000.0
14521,1960.0,,0.177081046803736,8.14,22.24252354489637,34.0760854,-118.220328,0.2197820916606278,0.1429119201773966,11.51846952045948,1.6512471640548754,6.687173513265232,0.135250368923553,0.016,0.024,253.0,0.05,6479589.0,-1246637.0,10046150.0,495296.0,0.0008027790911618981,-1.4164446741680158e-05,-1.6528392553354367e-05,Warehouse,C,2019Q4,9000000.0
20155,1965.0,97147.1,0.597185185185185,47.48,6.518973258752556,37.726261,-122.198324,0.1809572678236167,0.1884807783442619,1.276073697629916,7.409352265729559,6.702074392632019,0.5704778669406635,0.012,0.053,68.0,0.053,6684354.0,-726384.0,2850134.0,178652.0,0.0003695998793690336,-1.4453371389200332e-06,2.9811195760185426e-05,Warehouse,C,2019Q4,3615734.0
13030,1939.0,38438.5,1.00007675186123,9.41,18.55063928381609,34.0224428,-118.2297232,0.0688732049783232,0.3645642426611642,11.67968022533691,2.156710108237215,2.980845440107264,0.7520116028561822,0.016,0.024,253.0,0.05,6479589.0,-1246637.0,10046150.0,495296.0,0.0008027790911618981,-1.4164446741680158e-05,-1.6528392553354367e-05,Manufacturing,C,2019Q4,2875000.0
8395,1993.0,22330.7,0.333041155355205,64.14,182.1372883664025,37.6437187,-118.952009,0.3569264971532762,1.6408157821967375,73.26463335226788,77.65676396570491,77.62335513021891,0.1728125316180103,,,,,,,,,,,,Warehouse,C,2019Q4,1900000.0
16282,1957.0,296332.4,1.0,47.48,6.576391900429876,37.7255348,-122.1977704,0.2340982859548614,0.2350730393807163,1.2934086179570232,7.46660800919205,6.760379225357342,0.5994427210701873,0.012,0.053,68.0,0.053,6684354.0,-726384.0,2850134.0,178652.0,0.0003695998793690336,-1.4453371389200332e-06,2.9811195760185426e-05,Warehouse,C,2019Q4,1657051.0
5100,2016.0,19737.0,0.463889394215026,63.28,32.04729011711971,34.2018965,-118.3625892,0.6271366692274255,1.0763455475635968,0.3870027567698123,13.230700964990774,16.57220991419972,0.2445640832796612,0.016,0.024,253.0,0.05,6479589.0,-1246637.0,10046150.0,495296.0,0.0008027790911618981,-1.4164446741680158e-05,-1.6528392553354367e-05,,B,2019Q4,1500000.0
20033,1952.0,296288.07,1.0,47.48,6.620247276820502,37.7253422,-122.1968502,0.2829844318191954,0.2676737899136409,1.3398668498579474,7.510855078762046,6.801067768659855,0.5908722265222356,0.012,0.053,68.0,0.053,6684354.0,-726384.0,2850134.0,178652.0,0.0003695998793690336,-1.4453371389200332e-06,2.9811195760185426e-05,Warehouse,B,2019Q4,1424729.0
15000,,15900.0,0.34435261707989,62.66,58.954980793935306,38.1047845,-121.2706141,1.9558237560159093,0.5609053174003302,14.630696777815578,11.2538470235793,10.204068393789688,0.1854560351417024,0.019,0.059000000000000004,25.0,0.062,3851461.0,1466580.0,775356.0,34080.0,-0.0034174267082048935,2.6846679081315994e-05,7.56859035004731e-05,Service,C,2019Q4,1400000.0
